age,daily_steps,sleep_hours,resting_heart_rate,daily_calorie_balance,gender_Male,cluster
54,6180,8.0,80.0,-69.9,False,0
38,7938,3.0,71.2,108.8,False,0
43,10333,9.2,74.4,-934.0,False,0
63,8736,10.0,87.6,521.5,False,0
53,9226,3.0,54.8,376.8,True,2
40,2510,3.0,66.4,951.7,True,2
18,13914,3.0,70.3,351.1,True,2
68,2546,3.0,73.3,-368.2,True,2
57,7969,3.0,57.5,-535.6,False,0
32,7048,3.0,79.2,-210.3,False,0
38,7179,4.6,58.5,1090.4,True,2
64,10109,10.0,57.5,23.8,False,0
26,5376,3.0,67.5,45.1,False,0
26,6201,9.9,89.0,689.7,True,1
27,4060,9.2,95.4,-582.3,True,1
69,10866,10.0,74.9,269.5,True,1
43,8298,10.0,67.6,258.2,True,1
58,9411,10.0,71.6,478.7,True,1
52,9935,10.0,73.3,426.1,False,0
69,13474,3.0,84.7,-29.3,True,2
42,12950,3.0,57.8,-691.6,True,2
43,8469,10.0,81.9,-282.4,False,0
28,7973,3.0,55.7,421.0,False,0
55,5903,3.0,65.2,927.2,False,0
19,9732,3.0,70.0,-611.5,True,2
24,9621,9.3,74.1,-644.4,True,1
35,5311,3.0,70.0,-787.0,False,0
44,9659,10.0,71.8,-383.5,True,1
51,10525,5.9,70.4,473.8,True,2
44,4135,3.0,54.8,658.1,False,0
34,8069,3.0,75.8,-1039.3,False,0
60,7302,6.9,78.1,-602.6,True,1
61,7483,3.0,83.4,-696.1,True,2
68,4642,3.0,88.5,-433.8,True,2
41,2020,10.0,74.1,-111.2,True,1
42,5233,10.0,84.1,-198.7,True,1
24,4813,10.0,70.2,256.9,True,1
69,8559,3.8,55.5,-963.3,True,2
23,8608,3.0,79.6,-260.3,False,0
41,8437,10.0,77.4,683.2,False,0
50,3309,3.0,70.0,702.3,False,0
66,4141,3.0,69.4,832.4,True,2
46,5649,5.0,74.8,196.6,True,2
60,7569,10.0,66.6,-327.5,True,1
39,6494,10.0,74.4,87.4,True,1
43,8431,10.0,60.8,1263.9,True,1
45,10426,10.0,61.9,-265.3,False,0
67,4502,10.0,56.8,916.4,False,0
38,4616,3.0,92.4,-1218.4,False,0
66,7906,10.0,70.7,286.0,True,1
24,7253,10.0,82.1,323.6,False,0
34,9730,10.0,59.0,186.8,True,1
37,7522,5.0,68.2,219.5,True,2
58,12721,10.0,75.5,261.6,True,1
66,2736,6.8,84.7,285.0,False,0
37,10020,3.0,64.0,-165.4,False,0
39,8097,3.0,66.0,-135.5,True,2
45,3290,10.0,62.1,-680.4,False,0
57,1296,3.0,68.8,366.2,False,0
66,4124,3.0,59.8,651.1,True,2
24,11127,10.0,55.6,872.2,True,1
18,10785,8.3,72.6,-410.5,True,1
49,7114,10.0,76.7,-862.0,False,0
30,6413,3.0,58.6,188.2,True,2
47,4931,10.0,63.3,-577.8,False,0
40,6937,3.0,69.0,285.9,True,2
68,6077,3.0,87.1,-1102.7,False,0
36,12629,3.0,45.0,543.6,True,2
49,3790,10.0,74.4,76.6,False,0
47,8677,3.4,76.8,-960.7,False,0
46,12771,10.0,62.9,152.0,False,0
66,9823,3.0,66.5,47.5,False,0
62,4127,3.0,73.3,261.4,True,2
46,2873,10.0,69.7,401.0,False,0
47,8323,10.0,87.0,-1208.2,True,1
33,7951,3.0,71.0,-235.6,True,2
57,11197,7.7,78.6,-44.5,False,0
36,9145,10.0,74.5,-147.7,True,1
35,6045,4.7,76.9,-175.5,False,0
18,5841,8.5,62.2,527.2,False,0
31,3581,7.1,72.0,-865.6,True,1
68,7888,3.0,69.3,-145.7,False,0
64,3286,3.6,62.8,-106.1,True,2
67,10229,7.1,79.3,-54.7,True,1
19,9267,8.0,49.8,-488.7,True,1
45,9172,3.0,83.5,1070.9,False,0
66,3534,10.0,47.8,489.3,False,0
67,7050,8.3,68.5,1105.8,False,0
47,6332,3.0,79.4,320.1,False,0
55,7808,10.0,58.1,381.1,True,1
68,9085,3.5,74.2,-2.2,True,2
21,5959,4.2,73.2,781.5,False,0
18,6072,10.0,73.3,282.8,True,1
25,9539,10.0,66.5,-95.3,True,1
46,4111,10.0,65.3,923.3,True,1
56,5260,10.0,54.3,-651.4,False,0
20,7517,3.0,69.0,-366.1,False,0
49,10199,7.9,79.2,1405.3,True,1
27,4593,3.0,65.4,335.4,True,2
27,12869,10.0,65.9,-1316.6,False,0
36,3448,10.0,85.9,509.5,False,0
63,12150,10.0,68.4,-511.6,True,1
51,11098,3.0,73.5,-287.2,False,0
50,3209,3.0,75.4,1275.5,True,2
40,2603,10.0,68.4,827.8,True,1
45,9659,3.0,76.8,999.1,False,0
49,6367,10.0,79.9,-303.6,False,0
67,4479,10.0,79.0,-145.6,True,1
24,12935,6.7,80.2,109.3,False,0
46,3918,3.0,49.2,434.2,False,0
25,5319,5.8,58.3,-171.0,False,0
18,5674,10.0,64.9,939.2,False,0
20,0,10.0,62.0,245.6,False,0
41,7774,9.1,62.8,745.5,True,1
40,4765,3.0,78.9,-390.0,True,2
25,9931,10.0,71.1,-209.4,True,1
64,10323,10.0,68.6,122.8,True,1
54,8195,3.0,67.7,-229.6,False,0
20,8229,10.0,66.0,523.9,False,0
68,7990,10.0,67.6,533.8,True,1
50,5398,3.0,83.9,-119.5,True,2
45,5655,10.0,52.4,329.0,True,1
64,11469,10.0,82.7,1020.9,True,1
25,9705,4.0,92.9,522.3,False,0
51,8118,10.0,82.7,326.0,True,1
52,9300,3.0,60.1,647.7,False,0
49,7316,10.0,65.1,840.4,False,0
41,8054,7.6,80.3,759.0,True,1
31,9283,10.0,67.5,-36.0,True,1
49,1277,9.2,64.9,451.1,True,1
63,10218,3.0,69.0,-149.0,False,0
60,10003,6.6,58.8,-27.2,False,0
33,5157,3.0,68.7,239.6,True,2
21,11232,10.0,57.9,-724.2,False,0
69,848,8.9,77.2,184.3,False,0
54,8558,5.1,61.6,-345.7,True,2
38,7619,10.0,70.5,-593.1,True,1
31,6571,7.4,65.6,397.5,False,0
48,7558,10.0,73.8,-130.4,False,0
65,9248,10.0,78.2,110.0,False,0
35,2083,3.0,72.9,-118.2,False,0
24,10502,3.0,63.0,-308.3,False,0
27,6269,3.0,64.4,58.8,True,2
24,10546,8.2,93.6,-681.1,False,0
50,9430,10.0,79.5,-48.1,False,0
40,6206,3.0,68.0,990.4,False,0
38,7262,10.0,64.3,-599.7,True,1
36,7438,3.0,55.6,713.1,True,2
65,12318,3.0,81.3,1043.4,True,2
36,4078,10.0,62.9,-392.8,True,1
53,6185,3.0,80.5,163.8,True,2
46,2753,10.0,78.3,-649.9,False,0
35,7871,10.0,83.5,-724.7,False,0
19,5629,10.0,77.6,83.6,True,1
18,5993,3.0,67.9,204.6,False,0
64,11954,10.0,70.2,-283.5,True,1
22,5029,10.0,70.2,-565.5,True,1
37,7021,3.0,67.3,-392.0,True,2
28,6124,10.0,53.8,445.5,False,0
59,6312,10.0,48.4,449.0,True,1
19,15815,9.9,77.6,321.3,True,1
20,2295,3.0,68.2,-192.8,True,2
40,9432,10.0,79.6,-537.8,False,0
29,14782,10.0,66.2,656.4,True,1
37,10737,3.0,70.0,820.6,False,0
22,7640,3.3,79.3,-262.5,False,0
54,3981,10.0,85.6,-79.5,False,0
55,11414,8.1,66.8,-733.5,False,0
47,10312,10.0,60.0,267.0,True,1
26,2910,3.6,82.1,1037.9,True,2
51,6539,3.0,67.1,471.8,False,0
61,3881,10.0,65.1,1106.0,True,1
52,0,3.0,66.0,-195.2,False,0
69,3811,3.0,62.8,-653.8,False,0
39,7816,9.8,77.7,752.2,False,0
61,9240,10.0,56.6,85.9,False,0
41,6529,10.0,71.0,-446.5,False,0
34,11622,10.0,72.5,936.2,False,0
27,10588,5.8,64.0,-303.0,True,2
47,7124,3.0,85.9,-559.9,False,0
63,6742,4.8,79.0,300.8,True,2
40,8648,3.8,65.5,-650.9,True,2
49,7446,6.3,68.9,511.2,False,0
34,3222,3.0,78.9,-576.2,True,2
67,6613,10.0,70.8,125.7,True,1
68,9496,10.0,84.0,158.3,True,1
34,11444,3.0,75.7,132.5,False,0
31,10380,10.0,72.5,-643.8,False,0
26,8502,3.0,72.4,-97.3,False,0
57,11872,3.0,100.0,686.8,True,2
19,8771,7.9,59.8,-101.0,False,0
62,7234,3.0,59.1,-575.4,False,0
42,11936,10.0,67.6,-222.5,True,1
56,9660,3.0,84.0,-629.1,True,2
26,11406,3.0,45.4,-1090.9,True,2
39,3937,10.0,51.0,-88.2,False,0
60,4919,3.0,66.0,50.0,False,0
63,5047,3.0,91.2,349.4,False,0
21,8045,10.0,70.3,233.7,True,1
43,12973,3.0,58.4,307.3,False,0
46,4083,10.0,78.2,-20.5,False,0
62,10216,10.0,86.6,1063.7,False,0
51,3892,10.0,63.6,-420.8,False,0
40,13852,3.0,74.5,-158.6,True,2
54,2710,3.0,71.6,829.3,True,2
28,9720,10.0,75.7,-195.0,False,0
23,10141,3.0,65.4,-55.1,False,0
35,9360,10.0,76.3,202.1,False,0
38,4868,10.0,78.4,583.7,True,1
59,4330,10.0,77.1,71.0,False,0
53,11317,10.0,53.8,-441.9,True,1
58,10645,3.0,55.7,-205.0,True,2
55,10604,6.1,63.1,270.0,False,0
51,10967,3.0,72.7,-147.6,False,0
34,2891,6.4,75.6,-233.7,True,2
54,2802,3.0,59.5,-466.0,True,2
42,5486,3.0,73.2,596.7,True,2
55,6061,10.0,79.5,-60.8,True,1
29,5741,3.0,76.7,-57.6,False,0
40,8332,10.0,65.4,339.9,False,0
59,10845,3.0,66.3,-681.2,True,2
39,6618,10.0,57.0,21.0,False,0
38,5054,4.9,87.4,752.7,False,0
44,9938,10.0,74.7,-31.9,False,0
48,6654,3.7,53.9,109.8,True,2
23,7821,3.0,82.3,98.6,False,0
44,6502,5.1,76.6,530.7,True,2
57,8519,8.6,81.9,100.6,True,1
51,4458,5.7,64.4,1234.3,True,2
29,9678,10.0,65.8,115.6,True,1
62,7401,3.0,61.9,-217.9,True,2
24,5207,3.0,91.2,756.0,True,2
27,9092,3.0,65.0,-105.3,True,2
62,5204,3.0,60.4,-299.8,False,0
34,5336,3.0,63.5,-594.2,False,0
43,3896,10.0,66.7,239.4,True,1
38,2389,10.0,85.6,-228.7,False,0
45,9102,10.0,72.8,-388.7,False,0
63,10996,10.0,82.3,-282.9,False,0
19,6148,10.0,72.9,-181.7,True,1
60,5104,10.0,68.2,416.4,False,0
18,2063,8.6,59.6,241.8,False,0
68,979,7.4,85.9,-72.3,False,0
53,9680,3.0,79.9,280.4,True,2
68,1577,3.3,80.8,-53.2,False,0
43,4068,4.6,79.3,103.3,False,0
46,8350,3.0,62.9,-333.5,False,0
38,7769,3.0,72.7,-328.9,True,2
28,8474,10.0,80.9,75.7,True,1
57,7520,10.0,79.4,76.8,False,0
28,6429,10.0,71.6,505.6,False,0
53,4086,10.0,89.7,249.7,True,1
66,5597,10.0,75.3,-246.0,False,0
56,6632,4.0,83.2,-640.0,True,2
57,1828,10.0,72.0,441.3,False,0
52,5140,3.0,66.3,165.8,False,0
51,6383,3.2,79.7,484.6,False,0
64,5433,3.0,77.3,229.4,False,0
41,6472,10.0,73.5,902.5,True,1
39,9506,10.0,61.5,-108.2,False,0
22,9874,3.0,80.1,20.7,True,2
50,12034,10.0,62.1,395.2,False,0
53,2976,10.0,77.8,431.5,False,0
64,6237,6.1,59.0,163.5,False,0
37,11182,10.0,61.5,-795.5,True,1
36,2262,3.0,72.9,-884.0,False,0
52,3971,3.0,75.8,-193.0,True,2
69,5652,3.0,72.2,10.9,True,2
60,13632,8.5,64.7,-934.0,False,0
34,4576,10.0,81.1,-14.9,True,1
62,10751,3.0,71.4,325.6,False,0
60,7416,3.0,71.9,-29.6,True,2
51,4060,7.9,68.4,147.6,True,1
26,15899,3.0,62.8,293.9,False,0
43,8083,3.0,81.3,-800.6,False,0
19,8628,3.0,63.6,326.3,True,2
26,9103,10.0,87.0,-366.8,False,0
26,8870,10.0,61.8,-119.1,False,0
57,13956,7.2,73.2,-330.5,False,0
34,12857,10.0,70.7,536.9,True,1
18,4705,10.0,68.9,-586.2,False,0
42,13556,10.0,76.8,690.7,False,0
60,5399,3.0,77.9,1195.9,False,0
57,8466,3.0,75.4,-775.6,True,2
59,3145,3.0,59.4,-293.0,False,0
42,10609,6.1,58.3,306.2,False,0
56,6577,7.6,57.7,-496.7,False,0
52,4051,10.0,67.6,-135.9,True,1
20,11065,10.0,91.2,87.9,False,0
67,11808,10.0,69.5,-356.4,False,0
54,11910,3.0,91.0,41.0,True,2
61,2931,7.0,69.7,474.4,True,1
61,12220,10.0,71.6,-39.2,False,0
68,6598,10.0,76.0,-519.3,True,1
47,13654,10.0,67.1,582.4,False,0
55,9374,3.0,72.3,694.5,False,0
51,8253,3.0,53.0,184.3,False,0
29,7525,3.0,61.1,-490.9,True,2
36,7459,3.0,53.2,-438.9,True,2
54,5461,3.0,77.3,-1184.2,False,0
61,4295,10.0,56.4,-296.1,True,1
66,6412,10.0,84.1,532.8,False,0
34,11072,10.0,73.6,-342.0,True,1
27,3310,3.0,79.6,-478.0,True,2
66,11521,3.0,63.5,511.4,True,2
64,7930,10.0,58.8,575.6,False,0
29,9844,8.8,66.5,-268.1,False,0
33,9999,7.4,80.6,254.7,True,1
41,10285,10.0,91.2,-433.9,True,1
36,7567,3.0,75.1,-171.3,True,2
25,7657,3.0,56.8,-910.1,False,0
48,10182,3.0,60.3,180.1,True,2
38,4376,3.0,55.1,-51.5,False,0
34,3916,8.3,68.7,-336.0,False,0
40,6105,3.0,67.2,-46.0,False,0
54,8364,3.0,68.6,-107.5,True,2
33,13262,3.0,59.3,-413.6,False,0
23,7643,6.8,58.3,199.3,True,1
25,13500,3.0,70.9,-149.0,True,2
42,9046,9.2,74.8,-67.1,False,0
35,6139,10.0,58.2,-730.3,False,0
42,10941,4.1,74.7,-62.8,True,2
29,6771,3.4,79.5,-89.7,True,2
32,8253,8.9,46.7,-412.8,False,0
43,3490,6.7,85.8,265.8,True,1
58,2974,10.0,77.0,-1053.9,False,0
62,9160,10.0,79.6,-241.1,False,0
43,10811,10.0,59.8,155.0,True,1
64,13337,10.0,77.9,1049.3,True,1
49,5071,3.0,79.0,-682.8,True,2
27,11891,3.0,63.5,44.3,False,0
33,11443,6.5,77.8,274.0,False,0
24,6026,10.0,68.6,31.7,True,1
34,11664,10.0,63.8,-616.2,False,0
40,10332,3.0,68.0,-241.8,False,0
43,10926,7.6,71.7,-1220.8,True,1
38,14002,10.0,67.0,1.9,False,0
39,10801,6.4,62.1,-707.9,True,2
24,1089,10.0,73.9,227.8,True,1
31,8467,3.0,75.6,-326.7,True,2
32,2799,10.0,71.5,-373.8,True,1
24,7954,10.0,53.8,83.3,True,1
26,7780,10.0,64.2,130.1,True,1
68,5748,7.6,61.6,435.6,False,0
65,4417,10.0,87.3,-130.7,False,0
25,5909,4.5,71.2,-52.9,False,0
67,6488,3.0,67.2,-693.2,True,2
40,7104,3.0,64.4,724.2,True,2
46,7816,3.0,68.8,-467.2,True,2
35,9255,3.0,77.5,362.4,False,0
48,6562,10.0,51.7,366.1,False,0
47,11338,4.9,72.3,200.0,True,2
69,7385,9.0,65.0,-118.7,True,1
56,10273,10.0,74.3,-181.4,False,0
52,6586,3.0,78.0,-32.0,True,2
35,15731,10.0,63.0,-951.9,True,1
59,8901,10.0,56.3,-13.0,False,0
56,12405,5.0,67.0,742.9,False,0
34,5418,4.8,82.9,-112.9,True,2
31,6158,3.0,78.4,-16.4,True,2
48,6743,6.7,66.2,-512.1,False,0
41,14918,3.0,63.7,92.8,True,2
52,6861,10.0,64.4,-389.0,True,1
61,5029,3.0,57.0,424.9,True,2
62,11402,7.4,77.8,570.7,True,1
51,7676,3.0,79.7,679.8,True,2
20,6845,3.0,66.1,-721.8,False,0
54,5669,3.0,65.0,361.4,True,2
60,8966,10.0,63.0,323.5,True,1
57,10687,3.0,65.5,-207.5,False,0
43,9864,10.0,62.6,596.3,False,0
40,6061,10.0,68.4,207.2,False,0
61,4536,3.0,77.9,686.6,False,0
56,0,3.0,76.8,-633.8,True,2
32,4663,10.0,61.6,-357.0,False,0
66,6383,3.0,71.5,46.9,True,2
21,7322,10.0,76.5,586.3,False,0
46,6687,6.8,60.6,227.4,True,1
39,15902,6.4,71.4,-474.2,False,0
42,8974,7.7,82.1,888.2,False,0
30,3787,10.0,67.6,-147.4,True,1
35,9466,3.0,49.8,-458.2,False,0
50,8674,4.4,45.0,-387.5,False,0
33,4350,10.0,73.1,-666.1,False,0
62,8366,8.8,71.1,-1123.7,True,1
59,9090,10.0,71.9,-58.3,False,0
61,10573,3.0,74.9,-777.3,True,2
19,2172,10.0,55.2,156.8,True,1
52,9444,8.3,61.9,492.1,True,1
59,11729,3.0,74.2,188.3,True,2
51,13163,3.0,77.4,22.0,False,0
47,3821,3.0,67.4,-770.4,True,2
30,7062,3.0,55.7,423.0,False,0
30,7352,3.0,73.4,973.3,True,2
35,9526,10.0,70.5,704.1,True,1
49,7006,3.0,59.4,-665.3,True,2
49,5353,9.3,50.2,-39.0,True,1
52,8151,7.6,75.7,-141.4,True,1
56,6487,3.0,63.8,-199.0,True,2
63,9186,3.6,71.9,13.5,False,0
69,5071,10.0,71.5,1082.5,True,1
46,4433,8.5,58.5,53.7,True,1
66,11446,10.0,74.2,-222.2,True,1
46,14317,10.0,61.4,149.0,False,0
61,12966,10.0,55.0,-656.7,False,0
33,7284,3.0,53.8,-358.0,True,2
61,10665,9.7,70.0,493.1,True,1
64,5441,3.0,85.9,94.2,True,2
27,9024,10.0,70.4,1050.9,False,0
47,5748,10.0,87.8,133.8,True,1
42,11269,3.0,84.5,-622.9,True,2
56,10870,10.0,75.2,-792.5,True,1
37,13727,7.9,85.7,500.8,True,1
22,6812,3.0,84.6,-520.8,True,2
18,12237,10.0,81.8,-565.6,False,0
47,9019,3.0,51.2,-257.5,True,2
66,7726,10.0,67.6,498.1,False,0
20,8510,5.8,63.1,-183.9,True,2
62,12594,10.0,81.7,-420.8,True,1
31,7104,10.0,66.9,606.3,False,0
47,7256,10.0,87.5,521.0,True,1
67,1302,3.0,71.0,833.5,False,0
21,7058,10.0,69.7,675.7,False,0
35,8293,3.0,66.2,529.5,True,2
54,5213,5.7,68.2,-375.6,False,0
42,4476,3.0,72.7,329.5,True,2
65,1946,3.0,69.3,607.3,False,0
18,5746,3.0,65.4,927.9,True,2
63,11763,10.0,65.9,85.6,False,0
32,3054,5.5,88.2,-246.0,True,2
26,9867,7.3,90.0,-442.1,False,0
32,10138,5.3,65.3,489.7,False,0
66,14858,10.0,78.5,-333.4,False,0
41,10615,7.0,61.7,53.6,False,0
21,10363,9.5,66.7,-440.1,False,0
29,8603,3.0,59.1,-79.5,False,0
54,7502,10.0,80.2,219.5,True,1
54,10056,10.0,74.8,134.6,True,1
60,11246,6.6,76.8,369.0,True,1
23,8011,3.0,78.9,-687.0,True,2
56,11375,3.0,61.3,-58.3,True,2
63,16149,3.0,66.8,-235.1,False,0
41,7712,3.0,74.5,-491.2,True,2
28,7797,3.0,66.5,-374.8,False,0
30,7223,10.0,70.7,-447.0,True,1
51,7901,6.5,62.0,175.0,True,1
42,11169,10.0,83.3,200.1,False,0
24,7761,3.3,79.4,437.8,False,0
69,8067,3.0,82.4,164.0,False,0
21,6751,10.0,76.6,79.4,False,0
25,8967,3.0,59.1,39.4,True,2
37,5990,3.0,65.2,337.8,False,0
46,3821,10.0,63.0,-1053.4,True,1
68,8843,5.0,67.4,-29.6,True,2
62,13438,5.3,80.6,158.6,True,2
63,6630,3.0,55.3,894.8,True,2
27,4376,9.4,64.2,-555.8,True,1
60,13246,3.0,66.1,-573.4,False,0
51,7636,7.7,56.9,-1135.5,False,0
43,10333,3.0,72.0,-695.4,True,2
58,5313,5.2,66.6,-75.7,True,2
66,7529,10.0,81.1,-362.0,True,1
20,11701,3.0,67.2,-372.7,True,2
23,7892,5.7,74.6,11.5,False,0
22,7929,5.0,71.1,291.2,True,2
22,3034,8.7,45.2,6.3,False,0
64,9861,10.0,55.6,13.3,True,1
40,5142,9.6,73.8,201.8,False,0
66,10859,9.8,73.4,-916.4,True,1
26,8107,5.2,69.3,64.5,False,0
52,8373,8.0,83.3,-37.5,True,1
37,9817,4.9,75.1,-3.6,False,0
66,8625,3.0,85.7,-292.0,True,2
59,12655,10.0,45.4,-102.7,True,1
52,12180,10.0,87.3,201.3,False,0
67,3848,3.0,63.9,804.5,False,0
35,6987,9.3,70.2,-845.7,False,0
34,10009,3.0,81.9,285.9,False,0
41,4672,3.0,48.9,608.9,False,0
20,2795,3.0,67.5,-635.3,True,2
49,5219,6.5,80.1,-89.7,True,2
52,7154,3.0,63.8,137.9,True,2
55,0,10.0,79.1,1004.5,False,0
30,4158,10.0,76.8,1086.7,True,1
64,2164,3.0,71.7,-635.4,True,2
42,10940,8.6,76.0,-151.1,False,0
26,10294,3.0,82.9,99.7,False,0
21,8335,10.0,76.0,278.2,True,1
31,7800,3.0,79.3,100.4,True,2
54,9134,10.0,61.2,-474.1,True,1
51,4504,3.0,75.8,-496.2,True,2
28,11258,3.0,74.9,-770.6,True,2
58,7779,3.0,81.2,-1010.3,False,0
20,10252,9.0,58.4,-782.0,False,0
45,10129,10.0,80.7,580.8,False,0
46,9102,9.8,61.2,355.1,True,1
26,8438,3.0,93.4,276.6,False,0
20,8215,3.0,61.1,-111.4,True,2
42,7311,7.4,58.3,-20.8,True,1
51,8948,10.0,67.1,-134.3,False,0
29,8118,10.0,80.5,-793.5,True,1
59,6038,3.0,73.6,323.8,True,2
26,9329,3.0,86.8,426.3,False,0
32,8341,10.0,67.0,-575.2,True,1
57,11129,4.4,65.1,-575.6,False,0
42,2068,10.0,62.7,175.9,True,1
22,7608,3.0,64.7,171.5,False,0
28,5325,4.5,56.0,366.3,True,2
51,5947,10.0,63.5,706.8,True,1
41,9179,10.0,57.9,-529.0,False,0
32,3191,10.0,77.2,-41.0,True,1
55,7899,3.0,84.8,-500.3,True,2
25,7591,10.0,72.2,-464.2,True,1
22,4350,3.0,63.3,-214.9,True,2
65,7974,3.0,77.4,720.2,True,2
43,5215,10.0,69.6,552.4,True,1
35,14092,7.1,80.1,-37.4,False,0
23,11105,10.0,60.5,-1078.1,True,1
54,7701,8.0,61.2,196.4,True,1
65,6204,6.9,77.3,184.8,True,1
30,9012,3.0,69.8,-466.8,True,2
45,9802,6.7,79.3,415.3,False,0
22,8263,10.0,61.4,-476.4,True,1
30,4454,7.6,74.3,413.9,False,0
34,6871,10.0,75.5,120.5,True,1
67,7734,10.0,54.6,-729.9,False,0
57,8370,3.0,70.0,-180.7,False,0
62,8440,10.0,49.8,72.3,False,0
49,9692,3.9,84.7,150.1,False,0
46,11525,4.4,56.8,516.6,False,0
68,10537,10.0,68.1,578.9,True,1
20,9270,10.0,70.0,-119.3,True,1
57,3726,3.0,60.4,279.7,False,0
51,11059,7.6,88.5,804.0,True,1
57,9956,7.4,63.1,-509.3,True,1
44,6732,10.0,67.3,-304.0,False,0
30,7589,7.4,63.1,-827.6,True,1
62,7696,10.0,63.0,-315.7,False,0
50,6186,3.0,68.9,102.9,False,0
23,2255,6.7,77.0,-1058.1,False,0
41,4150,3.0,71.6,218.5,False,0
36,4780,3.0,62.4,-236.2,True,2
33,1596,3.0,69.9,-31.3,True,2
57,4160,3.0,56.3,-584.4,True,2
45,10923,10.0,81.8,-51.1,True,1
50,8957,10.0,64.9,839.6,False,0
65,4587,10.0,65.5,-199.9,False,0
58,5435,3.0,50.5,-1106.5,True,2
30,11187,3.0,64.9,606.9,True,2
60,11113,10.0,86.8,271.2,False,0
62,7709,10.0,76.1,47.0,True,1
42,11024,5.6,81.1,284.0,True,2
59,5202,10.0,71.2,41.3,True,1
53,8182,10.0,45.0,821.6,False,0
44,3076,5.5,70.7,376.0,False,0
55,6407,3.0,72.0,-228.2,False,0
24,7584,3.0,79.0,746.0,False,0
22,2444,9.5,69.6,910.0,True,1
60,9279,10.0,62.3,455.2,True,1
62,9780,3.0,69.0,203.5,False,0
68,10533,10.0,66.6,-427.0,True,1
48,14502,3.0,75.2,342.8,False,0
40,8750,3.0,69.0,194.0,False,0
59,7307,10.0,60.1,-13.4,False,0
27,2693,4.4,75.7,349.6,False,0
49,8675,9.5,62.6,43.5,False,0
60,9178,9.3,66.8,274.4,False,0
47,3431,3.0,65.4,517.9,True,2
56,6779,10.0,72.4,-665.5,True,1
48,7533,6.4,56.3,-512.3,True,2
35,9088,3.0,70.3,-456.1,False,0
53,10068,3.0,80.8,970.0,True,2
19,5890,3.0,71.0,316.7,False,0
31,8104,7.5,63.3,363.3,True,1
30,9221,10.0,66.3,564.7,False,0
46,6954,3.0,73.0,-523.3,True,2
29,6235,10.0,75.6,-1019.1,False,0
56,9637,10.0,85.0,-31.4,False,0
19,6966,3.0,53.7,448.8,True,2
49,3908,10.0,72.6,-98.8,True,1
30,11619,4.3,71.9,-685.0,False,0
63,4241,10.0,69.3,-452.6,True,1
44,7216,3.0,73.6,-589.6,True,2
66,8465,4.3,67.7,-306.2,False,0
58,8865,5.5,60.0,-579.7,False,0
34,8008,6.6,72.1,73.4,False,0
57,0,10.0,76.5,-273.8,True,1
48,5392,10.0,69.5,316.7,True,1
51,8388,10.0,80.6,-488.2,False,0
41,7172,7.2,67.6,127.7,False,0
62,9034,3.0,74.6,-18.8,False,0
52,10564,3.0,54.2,198.0,True,2
65,9020,10.0,92.4,268.4,True,1
23,5312,3.0,67.7,321.8,True,2
36,5884,10.0,65.1,415.4,True,1
47,12394,10.0,67.3,271.1,True,1
24,6962,10.0,60.5,148.9,True,1
27,7213,10.0,58.3,-333.4,False,0
58,9029,10.0,70.4,425.4,True,1
49,11211,3.0,71.1,-348.4,False,0
51,4796,3.0,72.2,-146.0,False,0
45,6011,3.0,69.7,-430.8,False,0
32,2688,6.8,69.2,-441.2,True,1
47,6610,3.0,58.0,-158.5,False,0
54,9202,3.0,65.1,-116.5,False,0
46,6407,3.0,71.6,-406.8,False,0
39,12779,10.0,64.6,11.0,False,0
21,7848,10.0,72.9,78.4,False,0
37,7193,8.7,68.6,-272.4,False,0
49,6443,10.0,68.6,1144.8,True,1
53,3420,3.0,72.1,166.3,False,0
67,7229,3.0,74.9,59.1,True,2
21,8575,10.0,77.1,-338.0,False,0
44,7145,3.0,89.8,68.9,True,2
34,8193,8.1,78.6,120.4,True,1
29,5487,3.0,55.2,-1.7,False,0
39,3765,3.0,59.2,709.3,False,0
34,7181,10.0,67.3,-850.7,True,1
27,8161,10.0,62.4,-190.2,True,1
18,6993,3.0,73.9,356.9,False,0
39,8110,3.0,75.0,-448.3,True,2
43,9829,3.0,65.2,-773.3,False,0
35,9818,10.0,81.9,-259.4,True,1
67,10072,8.1,84.5,522.0,False,0
31,10515,3.0,51.9,-436.5,False,0
64,8991,3.4,55.7,-178.2,True,2
46,8568,3.0,81.0,210.7,True,2
29,13328,10.0,78.7,-289.7,True,1
53,9850,10.0,75.0,-220.0,False,0
52,4964,3.0,70.1,-326.0,False,0
69,1910,10.0,69.0,-283.9,False,0
29,6776,5.8,75.4,-581.5,True,2
24,9374,10.0,71.8,-128.6,True,1
46,10376,10.0,83.1,532.1,True,1
28,3748,10.0,63.2,791.4,True,1
50,9688,10.0,70.2,624.9,False,0
23,10904,10.0,78.9,68.8,False,0
64,9326,10.0,71.6,829.4,False,0
32,8747,3.0,76.7,1151.4,True,2
49,7101,3.0,76.6,90.6,False,0
68,6119,10.0,65.8,-495.3,False,0
28,9856,10.0,59.8,656.0,False,0
40,9250,8.3,62.5,-601.7,False,0
43,6518,3.0,59.2,-443.3,True,2
51,15126,3.0,51.4,-1041.3,True,2
63,2970,3.0,80.9,363.7,False,0
51,6803,8.3,51.1,-1157.7,True,1
